14.844536	15.814312	crash
\	413.313538	1506.893066
23.851405	25.214161	talking
\	424.094727	491.009827
28.516468	29.999654	crash
\	676.247070	772.293091
36.585253	38.036747	crash
\	649.974670	1615.838745
43.760323	44.261057	scream
\	586.466797	815.481018
44.261057	44.432194	crash
\	890.294250	1825.672363
48.247912	51.467820	driving
\	936.943665	1683.771240
57.755514	60.455673	driving
\	1753.696045	2275.286865
65.031999	65.722884	scream
\	676.247070	744.187073
71.161233	71.864795	horn
\	445.971222	549.805298
72.498635	73.569825	crash
\	434.980286	491.009827
80.028656	82.652755	driving
\	830.156555	1549.842529
104.685038	106.174562	crash
\	174.948227	445.971222
109.375455	111.574880	driving
\	1102.551880	1137.632202
135.648129	138.240535	driving
\	1001.278076	1051.183228
140.357561	141.213245	crash
\	561.908203	561.908203
142.823199	145.694495	driving
\	549.805298	716.617615
148.470715	149.358091	crash
\	-1.000000	1137.632202
151.335672	154.042170	driving
\	1284.914673	1801.448242
157.008542	158.757940	driving
\	1444.001465	1464.763672
182.152980	186.063774	driving
\	1228.348755	2672.400391
189.239313	190.202750	crash
\	117.870453	1102.551880
190.969696	192.687403	crash
\	637.027039	786.550415
256.312277	258.194782	driving
\	1017.753052	1085.263672
260.958325	263.848636	crash
\	598.924744	1423.438477
275.581017	279.377719	driving
\	1615.838745	2135.318604
283.618110	285.906273	driving
\	1120.007446	1323.543945
294.215917	296.884384	driving
\	1051.183228	1683.771240
299.730326	300.528965	tire
\	1017.753052	1068.141235
300.528965	301.219851	crash
\	574.128296	716.617615
309.535833	310.195027	crash
\	272.796112	457.068665
313.199429	315.386178	music
\	1485.726807	1485.726807
328.139041	329.394045	horn
\	815.481018	844.974365
329.394045	329.666596	scream
\	1173.395142	1382.901978
344.935805	347.395105	driving
\	1068.141235	1209.854126
383.175381	383.885282	horn
\	905.694458	2190.497803
383.885282	384.804350	crash
\	514.188599	537.818420
415.761103	416.071684	crash
\	514.188599	1343.139526
425.382796	429.065407	talking
\	301.331879	611.503296
541.768523	542.180519	horn
\	2001.934448	2028.099487
594.770236	596.735140	crash
\	730.335938	1899.759766
