12.781529	13.466676	horn
\	347.460938	347.460938
13.726559	17.388550	talking
\	347.460938	347.460938
17.648433	21.782939	music
\	347.460938	347.460938
22.397208	22.846097	crash
\	347.460938	347.460938
32.957917	33.241426	crash
\	347.460938	347.460938
33.761193	34.399088	crash
\	347.460938	347.460938
38.982483	39.478623	crash
\	347.460938	347.460938
39.478623	39.809384	scream
\	347.460938	347.460938
41.723069	43.920264	music
\	347.460938	347.460938
71.822271	72.365663	crash
\	347.460938	347.460938
75.838648	76.807304	horn
\	347.460938	347.460938
77.161690	80.044031	talking
\	347.460938	347.460938
90.840998	91.195384	scream
\	347.460938	347.460938
91.195384	91.715150	horn
\	347.460938	347.460938
94.243105	102.346737	music
\	347.460938	347.460938
110.237736	111.419023	driving
\	347.460938	347.460938
112.576685	113.261832	tire
\	347.460938	347.460938
113.261832	113.852475	crash
\	347.460938	347.460938
120.160550	121.389089	crash
\	347.460938	347.460938
167.270290	168.876840	crash
\	347.460938	347.460938
181.067726	181.800124	tire
\	347.460938	347.460938
181.800124	182.225388	crash
\	347.460938	347.460938
182.485271	183.406675	tire
\	347.460938	347.460938
183.666558	185.273109	crash
\	347.460938	347.460938
227.161559	230.185654	music
\	347.460938	347.460938
230.185654	230.729046	crash
\	347.460938	347.460938
285.210019	286.840196	crash
\	347.460938	347.460938
371.963763	374.704349	driving
\	347.460938	347.460938
375.342245	376.169146	horn
\	347.460938	347.460938
376.499906	377.232304	crash
\	347.460938	347.460938
377.444936	382.760729	talking
\	347.460938	347.460938
460.914701	461.316338	scream
\	347.460938	347.460938
536.800600	540.769726	music
\	347.460938	347.460938
