25.396718	27.049053	driving
\	1771.648315	2298.073730
28.026156	28.439240	crash
\	1578.657227	1796.893799
28.606062	29.265407	tire
\	1422.192383	1487.888428
29.297183	29.599052	scream
\	1487.888428	1510.235840
30.051856	30.441108	scream
\	602.983398	771.974731
30.838304	31.807462	tire
\	1379.494873	1379.494873
44.756055	44.978484	crash
\	352.582886	787.009766
45.621942	46.035026	tire
\	817.541992	817.541992
54.233153	54.693901	crash
\	1276.471558	1796.893799
71.781276	71.995762	scream
\	699.049438	699.049438
71.995762	72.257911	crash
\	551.079895	589.809021
73.211182	73.902303	crash
\	589.809021	1236.705933
104.549953	106.829858	driving
\	1487.888428	1487.888428
115.464901	117.315835	talking
\	363.334106	385.167206
151.021895	151.800399	tire
\	912.952026	1337.656372
151.800399	151.991053	crash
\	1122.144897	2973.765625
153.675164	155.478435	talking
\	430.187439	643.319275
164.010207	164.884038	tire
\	946.070312	1031.871582
178.245714	180.771881	driving
\	946.070312	1031.871582
262.514835	262.935863	scream
\	657.040161	802.198303
287.323702	287.959216	scream
\	699.049438	817.541992
320.537239	325.748452	driving
\	833.042419	1400.735474
336.067606	337.465736	talking
\	477.075500	727.775635
362.926005	363.505911	tire
\	979.868530	1159.558594
363.505911	363.911051	crash
\	727.775635	742.359192
364.395630	364.768995	scream
\	602.983398	802.198303
365.039088	365.444228	crash
\	589.809021	742.359192
365.444228	365.928807	scream
\	670.901184	848.701172
365.928807	367.684414	tire
\	817.541992	929.427063
400.381595	400.858231	crash
\	124.770920	1178.552368
407.380190	409.254956	talking
\	997.026978	1874.189331
414.966636	415.220841	horn
\	2486.566895	3941.100586
430.377844	431.029245	horn
\	1697.431763	1822.397461
431.148404	431.775974	crash
\	912.952026	1578.657227
432.641861	434.238590	talking
\	396.251312	757.091675
435.064757	437.876906	driving
\	477.075500	1103.721558
443.795127	444.208211	crash
\	1771.648315	2092.210205
465.537641	465.680632	crash
\	1400.735474	1721.919556
466.792781	468.453060	music
\	946.070312	1256.487671
468.754929	470.248386	music
\	1673.191650	1848.161987
565.432456	565.702549	horn
\	742.359192	1317.054077
657.502508	658.296900	crash
\	1049.561035	1510.235840
699.494078	699.986601	scream
\	929.427063	1197.740112
728.306682	728.552943	crash
\	352.582886	1555.617920
737.791724	739.062751	talking
\	833.042419	1031.871582
740.031910	740.762751	crash
\	-1.000000	589.809021
