10.710187	13.482395	driving
\	564.171997	1272.067505
17.201210	18.012587	crash
\	576.451477	576.451477
20.514336	22.799717	driving
\	588.850281	804.433960
28.168333	28.465838	crash
\	652.674500	1160.941772
52.185116	54.551635	driving
\	614.010498	925.393188
54.646296	55.768702	crash
\	283.227081	706.002136
74.741420	76.675203	driving
\	973.219666	1215.698975
112.646286	113.106067	tire
\	679.080627	1291.223267
115.851229	117.703875	crash
\	1349.814087	1430.625488
137.420356	137.609677	horn
\	719.659302	1107.749756
137.609677	137.988320	crash
\	706.002136	925.393188
151.862881	153.282792	driving
\	1056.077881	1073.135498
154.635088	155.838632	horn
\	539.966187	1514.622925
155.838632	156.264605	crash
\	331.916779	352.061188
190.308666	191.316127	talking
\	504.523651	626.774109
244.380236	244.562796	tire
\	973.219666	1234.307251
245.137522	245.529688	tire
\	1022.453369	1253.095947
246.773800	247.287673	tire
\	665.813721	833.802612
247.544609	247.889445	tire
\	909.756836	909.756836
248.369510	248.957759	tire
\	941.181641	1369.724731
250.736029	252.399353	driving
\	470.094177	989.472595
254.671211	255.185084	horn
\	1410.128540	1835.561157
262.872888	263.346192	crash
\	1234.307251	1624.291748
265.232645	265.442251	crash
\	1143.039429	1349.814087
269.911591	270.337564	scream
\	1005.883301	1472.218140
270.486317	271.338264	crash
\	909.756836	1215.698975
271.378832	271.804806	crash
\	245.934738	302.421021
272.095549	272.866358	tire
\	833.802612	973.219666
281.899698	284.056611	driving
\	626.774109	1022.453369
284.861227	285.003218	crash
\	588.850281	863.744507
299.087385	299.608019	scream
\	706.002136	719.659302
301.967776	303.806899	talking
\	383.017578	588.850281
311.623172	311.968008	crash
\	236.834808	878.933899
314.848399	316.606384	talking
\	331.916779	539.966187
329.588429	331.103001	tire
\	804.433960	833.802612
333.462758	334.078053	crash
\	665.813721	957.123230
334.416127	335.038183	scream
\	639.661743	639.661743
343.456228	343.719926	door
\	393.537476	878.933899
385.120479	386.547151	driving
\	941.181641	1039.184326
393.525001	393.808983	horn
\	1272.067505	1624.291748
394.755590	395.810381	horn
\	925.393188	2147.423584
402.037706	402.267597	door
\	492.936066	1514.622925
409.820172	410.861440	talking
\	692.476318	989.472595
420.111147	420.645304	crash
\	775.627747	1624.291748
438.522662	438.826929	scream
\	458.837830	733.449158
438.826929	439.618022	horn
\	733.449158	1410.128540
439.618022	439.827628	crash
\	283.227081	302.421021
441.146117	441.315154	crash
\	404.159515	504.523651
449.462739	450.125365	crash
\	236.834808	878.933899
484.974042	485.501437	crash
\	564.171997	789.961243
486.008548	486.299292	scream
\	761.432129	1039.184326
502.547133	503.061005	crash
\	236.834808	775.627747
528.234002	528.829012	crash
\	383.017578	1430.625488
533.447104	534.792639	driving
\	1005.883301	1291.223267
548.897090	549.106696	door
\	283.227081	719.659302
