5.879161	14.675800	ambulance
\	832.562073	832.562073
21.041208	25.638446	ambulance
\	1326.466797	1354.970581
47.475330	54.326984	ambulance
\	920.624451	920.624451
57.863321	63.212031	ambulance
\	351.076019	1163.558838
86.021408	95.171681	ambulance
\	875.978271	1270.640503
123.462380	133.850371	ambulance
\	749.285034	1062.295654
240.559353	252.273470	ambulance
\	1354.970581	1442.909424
264.164405	270.706629	ambulance
\	1137.710327	1326.466797
288.255703	293.958047	ambulance
\	508.634186	1037.851807
295.814625	305.804778	ambulance
\	966.535400	1298.358643
336.570913	351.644552	ambulance
\	176.546951	266.579773
365.701493	379.272188	ambulance
\	396.054962	898.145447
388.422461	400.003966	ambulance
\	729.182556	729.182556
450.352570	457.690470	ambulance
\	989.976257	1112.220215
496.899611	504.414328	ambulance
\	542.873718	2424.552002
554.674523	564.266839	ambulance
\	1798.794800	1798.794800
570.455429	578.942639	ambulance
\	1270.640503	1270.640503
580.755012	583.893511	ambulance
\	769.670166	1189.770874
588.004503	598.613516	ambulance
\	1473.050781	1473.050781
626.241152	640.253889	ambulance
\	1442.909424	1442.909424
660.057378	667.660504	ambulance
\	1216.351807	1216.351807
673.009214	678.711558	ambulance
\	1062.295654	1270.640503
678.976783	685.474803	ambulance
\	1764.135132	1905.726562
849.207226	857.694435	ambulance
\	1062.295654	1630.237915
