10.185290	13.184546	driving
\	1104.686401	2147.713379
14.463417	15.087627	crash
\	346.296265	777.180115
15.605265	19.030811	driving
\	495.731201	509.108063
20.340131	20.888218	crash
\	-1.000000	443.687225
21.421081	23.339387	horn
\	1186.809570	1229.261841
32.870017	34.559953	driving
\	760.837463	1385.509766
56.879289	58.797594	crash
\	482.502228	666.508789
58.797594	59.269559	scream
\	564.129028	621.653809
59.680624	60.441857	scream
\	760.837463	760.837463
60.441857	61.142190	tire
\	536.312622	607.031799
61.142190	61.888198	scream
\	509.108063	827.313477
65.831382	68.236877	music
\	827.313477	1819.700806
69.942038	70.627147	crash
\	988.155029	1007.040771
81.390974	82.517598	tire
\	697.254700	1104.686401
85.440730	86.582579	tire
\	793.705566	810.416016
103.299244	103.664635	crash
\	225.779099	564.129028
109.845843	112.494932	music
\	1007.040771	1554.411743
114.504585	115.281042	crash
\	844.399902	896.814453
115.966152	119.863662	music
\	1317.054077	1683.367798
121.614496	125.146615	music
\	697.254700	1026.137939
234.611841	236.271328	crash
\	225.779099	1294.738281
284.152849	287.106431	driving
\	861.677307	879.148132
287.578395	287.898113	crash
\	564.129028	879.148132
295.571336	296.256445	scream
\	777.180115	793.705566
296.256445	297.276497	crash
\	406.146240	482.502228
298.798962	302.787820	talking
\	431.034088	522.634705
314.373778	314.739169	horn
\	456.481903	712.886108
314.739169	315.987590	crash
\	744.675476	744.675476
319.337013	322.488515	driving
\	728.692444	1045.448608
330.801174	333.922227	driving
\	744.675476	896.814453
394.150938	396.830477	scream
\	744.675476	1272.669678
397.652608	398.155021	scream
\	522.634705	621.653809
398.155021	399.540464	crash
\	522.634705	636.439392
407.320260	409.238566	crash
\	431.034088	896.814453
446.767325	448.457261	crash
\	323.273010	760.837463
501.484714	503.677063	driving
\	1272.669678	1362.436890
575.781001	576.648806	tire
\	844.399902	879.148132
585.448653	585.905393	crash
\	-1.000000	810.416016
585.905393	587.336510	tire
\	550.143433	827.313477
590.153070	593.700413	driving
\	896.814453	1165.935059
631.579340	632.645065	crash
\	744.675476	844.399902
655.954003	658.055004	talking
\	246.608749	636.439392
660.506173	661.648022	crash
\	225.779099	236.135986
