20.134342	21.298070	police
\	566.944885	678.725159
25.066332	25.472713	crash
\	118.536324	416.034912
33.895887	34.413099	crash
\	514.500610	865.156006
36.232579	39.178843	police
\	758.672058	758.672058
53.319061	56.080606	police
\	311.201843	698.291382
94.077249	94.612933	talking
\	497.506165	821.660095
243.052905	244.355172	talking
\	480.749573	549.216614
245.334181	245.722090	pothole
\	621.653809	800.367493
250.275407	250.524777	door
\	311.201843	698.291382
322.130993	325.899255	police
\	678.725159	758.672058
329.796820	330.110842	door
\	242.405655	416.034912
340.824528	341.692706	talking
\	821.660095	821.660095
380.308157	381.915210	police
\	531.736328	566.944885
418.046193	419.246865	talking
\	514.500610	514.500610
