14.542235	17.435651	crash
37.388950	39.230215	horn
39.418099	40.545404	crash
43.701858	48.662000	talking
79.061659	81.692037	crash
95.633043	98.939804	tire
128.249735	132.120149	music
171.049749	172.364938	crash
176.498390	177.776002	tire
178.565116	180.406381	tire
207.987777	209.190236	tire
209.190236	212.271536	crash
217.081371	217.645023	scream
217.645023	218.171099	crash
218.171099	218.772328	scream
257.814659	258.340735	crash
276.189731	279.233454	driving
290.093159	294.038727	crash
298.172179	302.080169	music
315.232061	316.021175	horn
316.171482	316.847865	tire
316.847865	318.238208	crash
336.726011	337.853316	crash
398.389595	398.878094	horn
405.040695	405.641924	scream
411.165719	411.842102	door
414.434904	415.073710	door
