2.516736	5.432468	acceleration
\	6489.510742	6489.510742
14.946959	20.287351	music
\	6489.510742	6489.510742
23.878304	26.026738	horn
\	6489.510742	6489.510742
26.180197	32.134427	talking
\	6489.510742	6489.510742
32.379963	34.098710	talking
\	6489.510742	6489.510742
34.958083	39.408410	talking
\	6489.510742	6489.510742
39.674854	42.250197	talking
\	6489.510742	6489.510742
74.624197	76.555704	talking
\	6489.510742	6489.510742
76.665035	77.248131	crash
\	6489.510742	6489.510742
77.624714	78.790907	crash
\	6489.510742	6489.510742
81.997938	84.828385	talking
\	6489.510742	6489.510742
94.898946	95.591374	tire
\	6489.510742	6489.510742
96.988375	97.814429	talking
\	6489.510742	6489.510742
112.567984	112.817014	door
\	6489.510742	6489.510742
112.877754	115.115994	talking
\	6489.510742	6489.510742
115.313396	117.827999	talking
\	6489.510742	6489.510742
118.651016	120.946958	talking
\	6489.510742	6489.510742
147.426218	151.021979	driving
\	6489.510742	6489.510742
151.289232	155.881116	driving
\	6489.510742	6489.510742
156.099778	164.724746	meteo
\	6489.510742	6489.510742
166.158191	173.131053	meteo
\	6489.510742	6489.510742
173.665558	174.418724	crash
\	6489.510742	6489.510742
184.647208	185.351783	crash
\	6489.510742	6489.510742
185.400374	185.716218	crash
\	6489.510742	6489.510742
186.019914	186.360054	crash
\	6489.510742	6489.510742
191.122008	194.814952	driving
\	6489.510742	6489.510742
196.005441	196.296989	crash
\	6489.510742	6489.510742
201.022500	204.946253	driving
\	6489.510742	6489.510742
206.472325	206.797280	crash
\	6489.510742	6489.510742
208.669566	208.848747	crash
\	6489.510742	6489.510742
209.410585	209.641394	crash
\	6489.510742	6489.510742
209.951164	210.096938	crash
\	6489.510742	6489.510742
213.486186	215.630280	music
\	6489.510742	6489.510742
216.085824	219.681586	talking
\	6489.510742	6489.510742
220.841705	222.718546	talking
\	6489.510742	6489.510742
225.512550	226.381121	talking
\	6489.510742	6489.510742
229.782517	232.206012	talking
\	6489.510742	6489.510742
280.760938	282.947550	acceleration
\	6489.510742	6489.510742
292.471459	296.990456	music
\	6489.510742	6489.510742
305.639720	305.919120	door
\	6489.510742	6489.510742
395.096433	395.630938	crash
\	6489.510742	6489.510742
417.897934	418.608582	crash
\	6489.510742	6489.510742
474.956350	478.066198	music
\	6489.510742	6489.510742
481.321820	487.492924	music
\	6489.510742	6489.510742
489.995380	490.918616	talking
\	6489.510742	6489.510742
559.723996	561.035963	talking
\	6489.510742	6489.510742
564.325702	565.187425	talking
\	6489.510742	6489.510742
565.290011	565.659320	crash
\	6489.510742	6489.510742
568.860004	573.004479	driving
\	6489.510742	6489.510742
573.517410	577.169472	driving
\	6489.510742	6489.510742
