20.507146	21.479049	crash
\	2833.333252	3916.666748
21.819215	22.645332	tire
\	2833.333252	3916.666748
22.766820	23.301367	crash
\	2833.333252	3916.666748
25.706826	32.558740	music
\	2833.333252	3916.666748
34.016594	34.842711	crash
\	2833.333252	3916.666748
36.081887	36.665028	crash
\	2833.333252	3916.666748
55.908701	60.743917	talking
\	2833.333252	3916.666748
79.428746	80.400649	horn
\	2833.333252	3916.666748
112.813603	114.077076	talking
\	2833.333252	3916.666748
114.490135	115.705013	talking
\	2833.333252	3916.666748
116.288155	117.551628	talking
\	2833.333252	3916.666748
118.110472	119.373946	talking
\	2833.333252	3916.666748
121.998083	123.504532	talking
\	2833.333252	3916.666748
152.685910	155.212857	music
\	2833.333252	3916.666748
187.431431	192.436729	music
\	2833.333252	3916.666748
192.752598	197.271945	music
\	2833.333252	3916.666748
216.224047	216.612808	crash
\	2833.333252	3916.666748
218.678102	220.233146	talking
\	2833.333252	3916.666748
221.423727	224.922576	driving
\	2833.333252	3916.666748
225.141254	225.870181	horn
\	2833.333252	3916.666748
225.930925	226.307538	crash
\	2833.333252	3916.666748
226.392579	226.975721	tire
\	2833.333252	3916.666748
227.145804	227.777540	tire
\	2833.333252	3916.666748
233.827635	235.346232	talking
\	2833.333252	3916.666748
278.450116	280.588302	music
\	2833.333252	3916.666748
293.818327	296.831225	driving
\	2833.333252	3916.666748
354.088442	354.720178	talking
\	2833.333252	3916.666748
354.902410	355.157535	crash
\	2833.333252	3916.666748
359.446055	362.981351	music
\	2833.333252	3916.666748
394.373807	394.750420	horn
\	2833.333252	3916.666748
405.854408	411.333509	horn
\	2833.333252	3916.666748
443.588529	445.350103	talking
\	2833.333252	3916.666748
455.421444	455.955991	horn
\	2833.333252	3916.666748
455.998511	456.296157	crash
\	2833.333252	3916.666748
456.381198	456.678843	horn
\	2833.333252	3916.666748
472.296104	472.927841	tire
\	2833.333252	3916.666748
491.819199	493.301351	horn
\	2833.333252	3916.666748
546.233600	547.059717	talking
\	583.333313	583.333313
549.817491	550.315591	talking
\	583.333313	583.333313
551.153857	551.396833	crash
\	583.333313	583.333313
558.418830	560.192552	driving
\	583.333313	583.333313
560.520570	561.128009	crash
\	583.333313	583.333313
563.509170	564.991322	horn
\	583.333313	583.333313
565.173554	565.938927	horn
\	583.333313	583.333313
566.109010	566.497771	horn
\	583.333313	583.333313
568.502320	571.393731	driving
\	583.333313	583.333313
571.551665	571.770343	horn
\	583.333313	583.333313
577.504569	577.893330	crash
\	583.333313	583.333313
579.399779	579.739945	crash
\	583.333313	583.333313
