11.013543	24.824176	police
\	1485.726807	1825.672363
42.131172	49.298715	police
\	786.550415	786.550415
61.011531	67.829438	police
\	537.818420	549.805298
84.961616	101.044884	police
\	758.172302	786.550415
120.100062	129.365423	police
\	890.294250	1120.007446
240.724578	251.038848	police
\	371.213135	772.293091
282.331295	287.925475	police
\	1102.551880	1191.536865
297.540473	311.001470	police
\	676.247070	1085.263672
375.684181	384.774724	police
\	2304.099121	2304.099121
409.424082	412.745627	police
\	2001.934448	2001.934448
471.659340	477.952793	police
\	1304.136230	1571.629395
601.898853	617.632486	police
\	1615.838745	1615.838745
618.506576	625.848938	police
\	1593.627686	2246.750977
645.078934	650.498296	police
\	574.128296	574.128296
728.816822	735.634730	police
\	1228.348755	1304.136230
766.227904	781.262264	police
\	968.800964	984.961304
934.402954	943.843134	police
\	830.156555	830.156555
