36.149857	37.612711	horn
\	9027.490234	9027.490234
40.885538	41.480597	crash
\	9027.490234	9027.490234
42.050863	42.645922	crash
\	9027.490234	9027.490234
61.663028	62.084528	crash
\	9027.490234	9027.490234
65.630090	72.721215	driving
\	9027.490234	9027.490234
114.028253	118.788728	driving
\	53.378899	53.378899
145.244076	146.062283	crash
\	53.378899	53.378899
166.021566	166.715802	crash
\	53.378899	53.378899
212.733727	213.477552	crash
\	53.378899	53.378899
235.643513	237.081573	talking
\	53.378899	53.378899
262.718715	264.008010	crash
\	53.378899	53.378899
277.793553	283.149087	driving
\	53.378899	53.378899
288.802151	289.322828	horn
\	53.378899	53.378899
289.322828	289.868299	crash
\	53.378899	53.378899
294.802333	297.058600	tire
\	53.378899	53.378899
298.174336	302.860429	driving
\	53.378899	53.378899
307.323374	309.629229	talking
\	53.378899	53.378899
339.406992	340.249993	horn
\	53.378899	53.378899
356.366184	360.085306	music
\	53.378899	53.378899
383.813298	386.912566	horn
\	53.378899	53.378899
389.466362	390.681275	crash
\	53.378899	53.378899
413.690238	415.450622	crash
\	53.378899	53.378899
441.385293	442.823353	horn
\	53.378899	53.378899
442.823353	443.616766	crash
\	53.378899	53.378899
455.542747	459.633781	horn
\	53.378899	53.378899
476.940091	477.683915	crash
\	53.378899	53.378899
486.361864	488.494160	crash
\	53.378899	53.378899
518.098364	520.007513	talking
\	53.378899	53.378899
548.099275	549.636511	talking
\	53.378899	53.378899
