15.951226	17.300847	crash
\	487.053284	1112.879883
17.365114	18.470517	tire
\	969.115173	986.442932
27.673642	28.894727	crash
\	-1.000000	759.408752
33.869042	36.298359	driving
\	2566.128418	2600.035156
41.915350	42.596586	crash
\	245.785828	1416.650146
45.745700	50.154460	driving
\	404.263885	774.559448
53.033650	54.858851	talking
\	255.604401	685.958679
62.995133	63.843466	crash
\	85.338226	1169.928467
64.820334	65.205939	horn
\	188.957047	462.785309
84.756153	85.180319	scream
\	295.908600	657.624268
85.180319	86.645621	crash
\	415.727600	427.310455
88.727893	89.409130	crash
\	524.408203	589.296814
89.409130	89.987538	scream
\	602.681519	629.869080
92.828168	94.961853	driving
\	868.824280	1021.640015
95.925867	98.946446	crash
\	77.269096	714.884338
101.118692	102.044146	scream
\	216.931290	934.992188
105.231821	108.432349	driving
\	499.376556	1189.341064
109.936211	110.784544	crash
\	-1.000000	685.958679
126.350164	127.764052	driving
\	562.938538	562.938538
131.350186	131.812913	horn
\	450.837982	524.408203
132.442736	132.854049	crash
\	474.856628	474.856628
140.244827	141.748689	talking
\	101.728668	126.957939
144.447930	145.913232	driving
\	671.718323	671.718323
149.357977	150.142042	crash
\	144.217010	537.119263
172.391496	174.679424	driving
\	901.566528	1438.623901
205.527887	205.977761	horn
\	415.727600	1189.341064
205.977761	206.273392	crash
\	836.751404	868.824280
206.273392	206.761826	scream
\	969.115173	1003.950684
207.134578	209.178289	crash
\	226.450317	236.068130
246.877682	248.600054	horn
\	602.681519	820.961792
275.309682	277.700438	music
\	1057.571411	1822.898560
300.798225	303.626001	driving
\	1039.513062	1695.924438
304.384359	304.949914	tire
\	986.442932	1003.950684
305.117010	305.438348	crash
\	93.491119	714.884338
308.330391	309.924228	talking
\	316.693756	511.827759
317.764880	318.433263	crash
\	-1.000000	951.965515
359.268916	361.094117	talking
\	474.856628	499.376556
365.425755	366.942472	talking
\	170.783325	188.957047
373.729134	374.988779	talking
\	306.247528	852.705017
378.600620	380.708598	driving
\	275.548370	820.961792
431.865633	432.572577	crash
\	836.751404	836.751404
514.937975	515.426409	crash
\	126.957939	1094.253052
527.624405	527.984304	horn
\	2097.391113	2401.748535
528.112839	528.549859	crash
\	643.674988	1416.650146
538.652731	539.089751	scream
\	381.688416	820.961792
539.372528	543.048637	talking
\	499.376556	537.119263
603.318822	604.218569	tire
\	1039.513062	1057.571411
604.282836	606.750714	crash
\	450.837982	474.856628
