16.021165	16.923766	crash
\	4670.675781	4670.675781
17.987546	19.212504	horn
\	4670.675781	4670.675781
24.853760	25.305060	crash
\	4670.675781	4670.675781
25.305060	25.756360	scream
\	4670.675781	4670.675781
53.511337	55.026417	crash
\	4670.675781	4670.675781
135.390130	136.389438	tire
\	4670.675781	4670.675781
181.035945	182.035253	crash
\	4670.675781	4670.675781
192.705285	197.186053	driving
\	4670.675781	4670.675781
210.499416	211.240838	scream
\	4670.675781	4670.675781
255.339337	256.918889	horn
\	4670.675781	4670.675781
259.949049	261.109536	crash
\	4670.675781	4670.675781
343.117271	347.178975	music
\	4670.675781	4670.675781
