33.265781	33.753958	crash
\	236.068130	629.869080
33.793809	34.381614	scream
\	744.413757	744.413757
45.001957	45.539948	crash
\	-1.000000	657.624268
50.850119	54.536354	talking
\	179.823288	265.524872
69.181666	69.729620	crash
\	118.461174	714.884338
69.679806	70.018541	scream
\	986.442932	1003.950684
73.505520	76.354880	driving
\	524.408203	986.442932
79.642604	82.830699	driving
\	255.604401	499.376556
97.406272	98.372663	crash
\	216.931290	1094.253052
98.372663	99.109910	tire
\	1039.513062	1094.253052
99.109910	100.146041	crash
\	359.574524	602.681519
100.843437	101.849679	horn
\	462.785309	487.053284
106.402678	108.395237	driving
\	901.566528	1094.253052
108.544679	108.863489	crash
\	427.310455	714.884338
109.750178	110.407723	horn
\	381.688416	450.837982
113.934553	116.086517	driving
\	918.193115	986.442932
130.243652	131.170193	crash
\	-1.000000	744.413757
159.873012	163.419768	driving
\	774.559448	1528.823975
218.882662	220.606226	tire
\	629.869080	1373.377686
220.596264	221.154180	crash
\	179.823288	1394.902100
226.892752	227.669850	horn
\	700.346741	774.559448
227.709701	228.177952	crash
\	316.693756	348.687683
253.403756	255.794827	crash
\	589.296814	729.572754
287.157714	290.096739	driving
\	576.049622	1352.074341
312.463220	313.080913	scream
\	499.376556	852.705017
313.031099	313.329983	crash
\	1075.817505	1094.253052
339.910727	342.740162	music
\	885.110840	1289.468384
347.263272	349.943264	driving
\	1112.879883	1289.468384
359.666955	362.526278	driving
\	616.205139	1021.640015
364.807758	365.325824	horn
\	616.205139	1208.955078
365.365675	366.969685	talking
\	657.624268	805.334229
367.547527	370.665883	music
\	1330.989746	1646.942383
372.698294	373.365801	crash
\	744.413757	1373.377686
393.938978	394.357416	horn
\	852.705017	852.705017
438.990749	439.468963	crash
\	616.205139	643.674988
439.468963	439.887401	scream
\	348.687683	348.687683
447.409313	449.820310	driving
\	1094.253052	1228.772461
456.864008	459.245116	driving
\	1438.623901	1984.181152
462.373435	463.040942	crash
\	549.962219	549.962219
463.040942	465.113204	talking
\	265.524872	265.524872
