14.531559	15.109929	scream
15.579855	16.610078	crash
29.587266	33.093637	driving
33.527415	34.105786	tire
34.105786	34.666082	crash
73.019276	74.700166	horn
78.025796	80.538093	horn
99.931579	101.504024	scream
101.612468	101.883579	crash
102.534246	103.636765	tire
139.622255	142.839441	driving
145.912034	148.315886	crash
149.797961	152.509073	scream
156.358851	159.286852	crash
159.286852	159.774852	scream
168.685373	169.299891	horn
170.402410	172.083299	tire
172.968929	174.884782	driving
175.571596	177.216338	driving
216.979310	219.093977	tire
219.419310	219.618125	crash
219.618125	220.359162	scream
220.684496	221.280940	scream
223.576348	225.112645	scream
236.210129	238.632056	crash
239.264648	240.168352	crash
244.036205	247.163021	driving
358.589713	360.939343	driving
361.608084	362.005714	crash
389.406017	389.839795	horn
398.352685	399.708241	horn
415.938764	416.408690	crash
416.697875	417.529283	horn
417.529283	417.926912	crash
\	472.568695	484.944214
417.926912	418.776394	horn
\	301.715363	355.704407
431.843953	433.307953	scream
\	-1.000000	535.766174
434.808101	435.314176	scream
\	746.539307	792.825500
437.085435	437.555361	scream
\	1161.060913	1433.218506
457.129588	458.629737	talking
\	280.900940	301.715363
460.003366	463.347071	driving
\	280.900940	301.715363
565.863243	566.206650	horn
\	2830.986328	3221.859619
574.900282	575.406356	crash
\	230.737411	548.808594
587.805174	589.811397	talking
\	510.088379	687.049194
590.371693	591.474212	talking
\	616.115051	856.852356
596.878361	597.221769	door
\	616.115051	1345.488159
600.131695	601.035399	tire
\	873.283630	1850.048828
604.433326	607.415549	driving
\	873.283630	1850.048828
680.832455	683.579715	crash
\	873.283630	1850.048828
709.009943	709.299128	crash
\	221.016830	250.487381
739.193654	739.808172	crash
\	389.484650	412.603210
746.694396	747.146248	door
\	78.599289	86.816757
749.947730	750.399582	door
\	211.397781	312.287689
750.724916	751.086397	door
\	366.846466	412.603210
795.349815	799.127297	music
\	366.846466	412.603210
804.278410	805.055595	crash
\	301.715363	535.766174
805.399003	808.561966	music
\	301.715363	535.766174
812.899745	815.520486	music
\	301.715363	535.766174
840.878418	841.095307	crash
\	644.042725	808.581055
841.095307	841.619455	horn
\	644.042725	808.581055
858.301830	858.699459	crash
\	588.767822	1282.066162
858.699459	858.988645	scream
\	701.688416	716.481995
