7.589599	7.987150	pothole
\	664.593872	1178.712769
9.631563	11.456681	talking
\	402.635803	402.635803
25.894990	26.075695	pothole
\	215.023361	478.584259
45.266539	46.567613	crash
\	265.105988	417.423523
113.663285	114.268646	crash
\	133.551102	859.051636
155.369941	155.695209	pothole
\	144.730042	543.092590
161.992770	162.661377	pothole
\	988.786560	1533.955933
162.760765	163.465513	talking
\	510.408752	739.283142
170.585280	171.823108	pothole
\	2631.545898	2631.545898
184.246559	184.445335	pothole
\	291.166077	611.131653
242.867179	243.156307	pothole
\	-1.000000	701.441040
294.024693	294.792688	horn
\	739.283142	818.060486
326.027503	326.343737	crash
\	-1.000000	510.408752
329.334400	329.641598	horn
\	1129.317139	1153.850464
335.225375	335.631960	pothole
\	559.763977	576.658936
366.794494	367.074586	pothole
\	252.334045	664.593872
384.774616	385.063744	pothole
\	720.236023	988.786560
422.966564	431.016961	crash
\	1057.647949	1362.340576
